"specialty_key","city_key","city_name","name","kind","source_popularity_score","description","primary_image_url","gallery_json","source_url","imported_at","content_status"
"van-bulgur-asi","van","Van","BULGUR AŞI","","47","Malzemesi: - 1 Çay bardağı pilavlık bulgur - 1 Su bardağı yeşil mercimek - 1 Su bardağı nohut - 4 Adet ufak patates - Pul biber ve biber salçası - Tuz - 5 adet arpacık soğan - 1,5 litre et yada kemik suyu (sade su ve kavurma) Yapılışı: Bir çay bardağı sıvı yağ tencereye alınır. 1 yemek kaşığı pul biber yada biber salçası eklenir hafif kızartılır, 1,5 litre et suyu yada kemik suyu ilave edilir ardından içine arpacık soğan, patates ve bulgur ilave edilir ve yarım saat pişirilir. piştikten sonra önceden haşlanmış mercimek ve nohut ilave edilerek yaklaşık 7-8 dk pişirilir. isteğe göre et yada kemik suyu yerine kavurma kullanılabilir. Kaynak: Van Kültür ve Turizm Envanteri III, Halk Kültürü II, Sayfa: 226","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622112230812_bulgur asi.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622112230812_bulgur asi.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180104153418328_Kunefe.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/07032013/d0307b5d-91ee-417e-ac23-a915dbe9ff19.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20170220105216241_1.png?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/bulgur-asi","2026-09-18T15:23:28.039Z","source_imported"
"van-tandirda-van-baligi","van","Van","TANDIRDA VAN BALIĞI","","47","Malzemesi: -Van Balığı -tuz -un -su Yapılışı: Balıkların başı kesilmeden karınları temizlenir. Tuzlanır ve kalbur üzerinde süzülmeye bırakılır. Diğer taraftan un, su, tuz bulamaç haline getirilir. Bu bulamaca batırılan balıklar kuyruklarından tandıra yapıştırılır. Balıklar kızardıktan sonra yeşil soğan ve ayranla beraber servise sunulur. Kaynak: Van Kültürü ve Turizm Envanteri III, Halk Kültürü II, Sayfa:221","https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/face878b-b179-4b59-93da-216476ebaad7.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/face878b-b179-4b59-93da-216476ebaad7.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/face878b-b179-4b59-93da-216476ebaad7.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/25022013/d9366b2f-3a62-4906-a20f-1f61532c481e.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/6daec1a6-1aad-45b5-986b-40c909ea8676.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/tandirda-van-baligi","2026-09-18T15:23:28.039Z","source_imported"
"van-kabak-cirtmasi","van","Van","KABAK ÇIRTMASI","","47","Kabak Çırtması İçin Gerekli Malzemeler: soğan domates biber salçası kabak yeşil biber pul biber tuz, reyhan, yumurta Kabak Çırtması Yapılışı: Soğan yağda hafif pembeleştirilir, domates ve biber salçası ilave edilir. Soyulmuş küçük küpler halinde doğranmış kabaklar, yeşilbiber domates pul biber tuz konulur çok kısık ateşte kendi suyunda ağır-ağır pişirilir reyhan ilave edilir, yumurtalar bir kapta çırpılıp üzerine dökülür tencerenin kapağı kapatılır, ocaktan alınır yumurta yemeğin sıcaklığında pişer. Reyhan yemeğe önceden katıldığında yemeğin rengi kararır bu nedenle sonda ilave edilir. Yeşil soğan, biber ve fındık turpla servis yapılır. Kaynak: Van Kültür ve Turizm Envanteri III, Halk Kültürü II, Sayfa: 228 Van Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622134055861_kabak cirtmasi.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622134055861_kabak cirtmasi.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20251201104613425_Glorik.jpeg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/19022013/5e977437-e8cd-4ce1-a109-625300cc0926.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20250923115107491_HNK_3437.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/kabak-cirtmasi","2026-09-18T15:23:28.039Z","source_imported"
"van-kabak-boran","van","Van","KABAK BORANİ","","47","Kabak Borani İçin Gerekli Malzemeler: kışlık kabak soğan, pul biber Yağ kurumuş erik (alca) 1 Kaşık tuz yeşil mercimek Kabak Borani Yapılışı: Kışlık kabağın (bal kabağı değil) kabuğu soyularak, küçük küp şeklinde doğranır. Bir tencereye alınır, içine yeşil mercimek yıkanır ve konur. 2 su bardağı su ve kurumuş erik de ilave edilir. Yarım saat sürekli karıştırılarak bir su bardağı toz şeker ilave edilir, 1 kaşık tuz da eklenir. Devamlı karıştırılarak kısık ateşte yarım saat kaynatılır. Servis yapılınca yağda kızartılmış soğan ve pul biber üzerine dökülür. Kaynak: Van Geleneksel Gıdalar Envanteri. Sayfa: 36 Van Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20260122112240595_Hasil.jpeg?format=jpg&quality=85","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20260122112240595_Hasil.jpeg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/kabak-boran","2026-09-18T15:23:28.039Z","source_imported"
"van-hurma-kalbura-bandi","van","Van","HURMA (KALBURA BANDI)","","47","Malzemesi: -1 adet yumurta -1 çay bardağı yoğurt -1 çay bardağı zeytin yağı - Yarım çay kaşığı karbonat - Un Yapılışı: Tüm malzemeler karıştırılarak hamur hazırlanır. Ceviz büyüklüğünde hamur kalburun üzerine bırakılıp onun üzerinde 10 X 15 cm kadar açılır, açılan hamur rulo şekline getirilir. Kızgın yağda pembeleşineeye kadar kızartılır. İsteğe göre bu şekilde veya üzerine bal, reçel dökülerek yenilir. Kaynak: Van Geleneksel Gıdalar Envanteri sayfa:55","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180625091544763_hurma tatlisi kalbura basti.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180625091544763_hurma tatlisi kalbura basti.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/26022013/51416299-6598-4a78-9501-3f9260f9a3a7.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/19022013/8e2e1c2d-6250-4795-ab22-801001bfb3ed.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20170614111429600_vekilharc1_resize.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/hurma-kalbura-bandi","2026-09-18T15:23:28.039Z","source_imported"
"van-sutlu-bugday","van","Van","SÜTLÜ BUĞDAY","","47","Malzeme: - Buğday - Süt - Margarin - Yumurta - Kabartma Tozu Yapılışı: Sütlü buğday, özellikle kış aylarında kavrularak yaygın bir şekilde tüketilmektedir. Sütlü buğday yapımında genellikle yumuşak buğday kullanılır. Hasat edilen buğday diğer yabancı maddeler uzaklaştırıldıktan sonra bir kaba alınır. Üzerini örtecek kadar süt ilave edilir, isteğe göre içerisine margarin, yumurta ve kabartına tozu eklenir. Bir gece serin ortamda sütü absorbe etmesi için dinlendirilen karışım, tepsilere konularak güneşte kurumaya bırakılır. Kurutulan sütlü buğday uygun şartlarda nemsiz ve serin ortamda depolanır. Kaynak kişi: Sütlü Buğday Yapımı ve Sütlü Buğdayın Beslenmedeki Yeri. Gıda Kongresi. 19- 21 Nisan 2005, İzmir.","https://www.kulturportali.gov.tr/repoKulturPortali/large/28012013/fe7d7b32-d772-445f-af55-5a8d3df4b838.png?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/28012013/fe7d7b32-d772-445f-af55-5a8d3df4b838.png?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/28012013/fe7d7b32-d772-445f-af55-5a8d3df4b838.png?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190508120531722_zeytinyaglikapuska.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/17012013/d2f6c568-eb35-4b0d-8112-fe8fd859d9d6.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/sutlu-bugday","2026-09-18T15:23:28.039Z","source_imported"
"van-mercmekl-bulgur-plavi","van","Van","MERCİMEKLİ BULGUR PİLAVI","","47","Mercimekli Bulgur Pilavı İçin Gerekli Malzemeler: yeşil mercimek pilavlık bulgur tuz tereyağ Mercimekli Bulgur Pilavı Yapılışı: Çirişli pilavında olduğu gibi salçasız yapılır. Mercimek önceden haşlanıp suyu süzülür (Mercimeğin az haşlanması gerekir) normal bulgur pilavı gibi yapılır içine mercimek karıştırılmış olur. Servis yapıldığında üzerine eritilmiş tereyağı gezdirilir. Turşu ile servis yapılır. Tandır ekmeği ile yenir. Bir tencerede bulgur, az haşlanmış mercimek yeterince tuz ve su ilave edilerek pişirilir demlenir üzerine eritilmiş tereyağı dökülür servis tabağına alınır. Kaynak: Van Kültür ve Turizm Envanteri III, Halk Kültürü II, Sayfa: 229 Van Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/e6c4ceb2-fdf3-4f0d-9679-b26228b207fe.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/e6c4ceb2-fdf3-4f0d-9679-b26228b207fe.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/e6c4ceb2-fdf3-4f0d-9679-b26228b207fe.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/19022013/21e02fe5-6479-4e2d-96e3-5840f6e0c53a.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/uploads/mantarli-bulgur-pilavi_0.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/mercmekl-bulgur-plavi","2026-09-18T15:23:28.039Z","source_imported"
"van-avant","van","Van","AVANİT","","47","Avanit İçin Gerekli Malzemeler: yumurta un yağ sarımsak yoğurt Avanit Yapılışı: Yumurtalar bir kaba kırılır çok az un ilave edilir bir tavada yağ eritilir, hafif kızdırılır yumurta bu yağa dökülür, kızgın yağda hemen kabaran yumurtanın bir tarafı pembeleşince çevrilir. Diğer tarafta aynı şekilde pembeleşince tavadan tabaklara alınır buna Kayganak denir, üzerine sarımsaklı yoğurt dökülür yoğurdun üzerine de tavada kalan kendi yağından gezdirilerek sıcak servis yapılır buna da avanit denir yanında soğanla yenir. Kaynak: Van Kültür ve Turizm Envanteri III, Halk Kültürü II, Sayfa: 227 Van Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622133756897_avanit.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622133756897_avanit.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622133756897_avanit.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190503160756468_Hapisa.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20170220002207157_1.png?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/avant","2026-09-18T15:23:28.039Z","source_imported"
"van-bulgur-silesi","van","Van","BULGUR ŞİLESİ","","47","Bulgur Şilesi İçin Gerekli Malzemeler: Yeşil biber Domates Yağ Pul biber, İnce bulgur Et suyu Tereyağ Bulgur Şilesi Yapılışı: Yeşil biber, domates doğranır yağda kavrulur, pul biber ince bulgur et suyu ve tereyağı ilave edilerek iyice ezilinceye kadar pişirilir. Den şilesinde olduğu gibi tuzlu balıkla servis yapılır. Kaynak: Van Kültür ve Turizm Envanteri III Halk Kültürü II, Sayfa:229 Van Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622134816171_bulgur silesi.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622134816171_bulgur silesi.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/22082013/1abf7f9c-bd94-4e90-a61b-76582406eaec.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180508091134432_IMG_9059.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/20082013/d44d53c8-734b-47c3-8736-21a0829d6fdb.JPG?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/bulgur-silesi","2026-09-18T15:23:28.039Z","source_imported"
"van-bostanye","van","Van","BOSTANİYE","","47","Bostaniye İçin Gerekli Malzemeler: Van Balığı balık yumurtası yumurta soğan maydanoz tuz, karabiber karbonat, un Bostaniye Yapılışı: Balıkların sütü ve yumurtası çıkarılır. İyice yıkanıp temizlenir. Süzgeçte süzülür. Bir çatal yardımıyla iyice çırpılan balık yumurtasına miktarına göre yumurta kırılır. İnce doğranmış soğan ve maydanoz tuz karabiber ve çok azda karbonat ilave edilir. Yağa kaşıkla dökülecek kıvama gelene kadar un ilave edilerek karıştırılır. Kaşıkla yağa dökülerek iki tarafı kızartılıp servis yapılır. Kaynak: Van Kültür ve Turizm Envanteri III, Halk Kültür II, Sayfa:222 Van Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622133621066_balik bostaniyesiii.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622133621066_balik bostaniyesiii.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/27022013/c0121865-9c05-4a68-8aec-8c019beb2cfb.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20200204095453730_IMGP1265.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20170220153707304_Gomme.N.sanac.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/bostanye","2026-09-18T15:23:28.039Z","source_imported"
"van-tursu","van","Van","TURŞU","","47","Malzemesi: -Salatalık, - Lahana, - Domates, - Biber, -Acur, - Fasulye, -Havuç Yapılışı: Salatalık, lahana, domates, biber, acur, fasulye, havuç vb. gibi turşular yapıldığı gibi, bu turşular içerisine elma, armut, şamama (olgunlaşmamış kavun, dülek) gibi farklı meyve ve sebzelerde katılır. Ayrıca farklı olarak dip (şeker pancan) turşusu yapılmaktadır. Pişirilerek dilimlenen dipler üzerine hazırlanmış turşu suyu dökülerek kavanozun ağzı kapatılır ve kışın tüketilir. Turşu suyu: 10 Kğ'lık bir turşu için 5 litre su,4 yemek kaşığı kaya tuzu, 1 yemek kaşığı limon suyu, 1,5 su bardağı sirke bir kapın içinde karıştırılıp kaplarına konulan turşu malzemesinin üstüne dökülür. Kaynak: Van Geleneksel Gıdalar Envanteri. Sayfa: 30","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622154609629_tursu.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622154609629_tursu.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622154609629_tursu.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/04012013/37dc4c4b-d6ac-4bd6-8a4d-1e37f27ef7aa.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180426110614606_Yozgat_Yoresel_Yemeklerinden_Arabasi_Hamuru_Resim3.JPG?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/tursu","2026-09-18T15:23:28.039Z","source_imported"
"van-patates-mihlasi","van","Van","PATATES MIHLASI","","47","Patates Mıhlası İçin Gerekli Malzemeler: Patates. Yağ Soğan Yumurta Salça Tuz, Pul biber Patates Mıhlası Yapılışı: Yağda doğranmış soğan kavrulur, tuz, pul biber ve salça ilave edilir. Üzerine haşlanmış ve doğranmış patatesler konularak, karıştırılır. Piştikten sonra göz göz yumurta kırılıp pişmesi sağlanır. Üzerine kapak kapatılarak deme alınır, sonra servis yapılır. Kaynak: Van Geleneksel Gıdalar Envanteri. Sayfa: 51 Van Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20170612110559307_Bedel.jpg?format=jpg&quality=85","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20170612110559307_Bedel.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180208132936312_IMG_8613.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/patates-mihlasi","2026-09-18T15:23:28.039Z","source_imported"
"van-esgili--eksili-","van","Van","EŞGİLİ (EKŞİLİ)","","47","Malzemeler: - 200 gr et - 1 Demet Evelik otu - 2 Adet soğan - 0,5 Su bardağı sıvı yağ - Yarım demet taze kişniş otu - 2 Yemek kaşığı domates salçası - Bir miktar ekşi erik pestli - Yeteri kadar tuz - Su - 4 Adet yumurta Yapılışı: Söğüş doğranmış soğan et ile birlikte yağda pembeleşinceye kadar kavrulur, salça ilave edilir. Doğranmış evelikler katılarak karıştırılır. Yeterince su ilave edilir. Eritilmiş pestil ve tuz katılır. Evelikler pişince kişi başına göre yumurta kırılır. Yumurtalar içersinde lop olarak pişer. İsteğe göre üzerine doğranmış kişniş dökülür. Kaynak: Van Kültür ve Turizm Envanteri III, Halk Kültürü II Sayfa: 226","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622113451969_DSC_0019.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622113451969_DSC_0019.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622113451969_DSC_0019.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622113506290_eksili.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/12032013/33b9d568-bae3-4c25-afbc-67ce273edef9.JPG?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/esgili--eksili-","2026-09-18T15:23:28.039Z","source_imported"
"van-kavurma","van","Van","KAVURMA","","47","Malzemesi: - Koyun eti - Kuyruk yağı Yapılışı:genellikle koyun etinden yapılır. Evin nüfusuna göre 1-2, hatta 3 koyun kesilir veya bu kadar et kasaptan alınır. Kesilen hayvanın etleri kasaplık olarak doğranır. Bu etler bir gün leğenlerde veya tencerelerde iyice kanları temizlensin diye bekletilir veya hiç bekletilmeden aynı gün de kavurma yapılabilir. Etler büyük kavurma kazanlarına veya büyük tencerelere bırakılarak açık bir yerde ateş üzerine konur ve pişmeğe bırakılır. Etler yan yanya kızarınca buna tatar et denilir ve ara sıra yenilerek etlerin pişip pişmediği anlaşılır. Etler tam pişince kazan ocaktan indirilir. Kazanın alt kısmında et suyu birikir ki buna işgerıe denir. Buna ekmek batırılır ve buna da yağlı ekmek denilir. Bu da ayrıca yenir. Etler kazandan alınarak tenekelere sıraylaistif edilir. Teneke tam dolduktan sonra kavurmanın hava alıp bozulmasını Önlemek için üzerine kuyruk yağı dökülür. Kuyruk yağı hazırlanması için; koyun kuyrukları kıyma makinesinde çekilerek bir kazanda eritilir, eriyen kuyruk süzülür. Geriye kızarmış fakat erimemiş kısım kalır ki buna cızlık denir. İşte bu süzülen yağ yani kuyruk yağı kavurmanın üzerine dökülür. Cızlık içerisine kuru soğan katılarak farklı öğünlerde hatta sabah kahvaltılarında tüketilir. Kavurmanın yapılacağı gün yakın akrabalarda çağrılır. Kazanın yanında bir de semaver kaynatılır. Ahenkli bir şekilde kavurma yapılır. Ara sıra et yenilerek pişmesi kontrol edilir ve bu arada çay içilir. Daha sonra yağlı ekmek yenilir ve so","https://www.kulturportali.gov.tr/repoKulturPortali/large/04022013/eebb405a-fc79-47b8-8d65-6e3e4becff02.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/04022013/eebb405a-fc79-47b8-8d65-6e3e4becff02.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/04022013/eebb405a-fc79-47b8-8d65-6e3e4becff02.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622164931480_kavurmaa.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/uploads/600xn_0_1.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/kavurma","2026-09-18T15:23:28.039Z","source_imported"
